time,Ia,Ib,Ic,Vab,Vbc,Vca,Torque,Speed,Category
1.9105,-77.18391903,123.0692793,-45.88536022,293.3556813,518.4397601,533.2101314,322.3193073,1787.031115,PTP
1.911,-102.1356296,117.5725987,-15.43696903,293.3560993,518.44304,533.2106979,262.4728367,1790.778427,PTP
1.9115,-143.5122147,117.3383763,26.1738384,293.356531,518.4454399,533.2103761,156.7151676,1793.704044,PTP
1.912,-201.0917572,125.2121846,75.87957267,293.3569633,524.7316746,527.6594433,-3.992771435,1795.168425,PTP
1.9125,-203.0492991,102.2402311,100.8090681,293.3572201,524.7319631,527.6589053,-178.6139058,1794.440455,PTP
1.913,-153.5220032,42.15926361,111.3627396,293.3569981,524.7320972,527.659629,-301.5969728,1791.300178,PTP
1.9135,-121.6609548,0.171423209,121.4895316,293.3567815,524.7324606,527.6604451,-359.6646396,1786.608976,PTP
1.914,-104.5428006,-23.13297247,127.6757731,293.3566358,524.7329068,527.6611642,-370.2013047,1781.532996,PTP
1.9145,-98.9610603,-27.90414844,126.8652087,293.356547,524.7333793,527.6618113,-352.4970447,1776.718839,PTP
1.915,-69.00255883,-60.75302774,129.7555866,290.4752913,530.0015723,530.2081634,-270.9709868,1772.399828,PTP
1.9155,-19.50231256,-122.2607564,141.7630689,290.4754499,530.0012172,530.2082068,-107.5623394,1769.222628,PTP
1.916,26.2450729,-165.1581681,138.9130952,290.4756086,530.0000406,530.20792,93.84560652,1768.376962,PTP
1.9165,71.5925326,-191.8209021,120.2283695,290.475549,529.9987027,530.2077017,298.4872727,1770.424136,PTP
1.917,119.6248287,-204.9113839,85.28655522,290.4752445,529.997342,530.2075421,472.9858386,1775.140743,PTP
1.9175,173.1545335,-207.3210554,34.16652188,290.4746792,529.9960717,530.2075879,587.072045,1781.959405,PTP
1.918,196.2776934,-206.6112368,10.3335433,293.3522627,527.4496952,524.9443057,597.3556207,1789.959744,PTP
1.9185,188.4744494,-197.0964834,8.622034097,293.350965,527.4493209,524.9448575,532.5625089,1797.722027,PTP
1.919,196.1727369,-186.8001597,-9.372577164,293.3492691,527.4496431,524.9455157,441.8926312,1804.091145,PTP
1.9195,220.4373081,-179.249889,-41.18741912,293.347375,527.4499709,524.9456983,312.4572227,1808.929718,PTP
1.92,261.6409744,-177.7272189,-83.91375548,293.3453792,527.4503079,524.9453527,134.278821,1812.068717,PTP
1.9205,248.4987646,-143.7144364,-104.7843283,293.3434057,524.0187278,527.430112,-77.87372154,1812.849438,PTP
1.921,185.6487003,-71.39826371,-114.2504366,293.3416449,524.0189255,527.4278526,-255.7224999,1810.806864,PTP
1.9215,142.527498,-16.67116191,-125.8563361,293.3402931,524.0184788,527.4241006,-356.6074317,1806.438695,PTP
1.922,116.4176549,19.32704211,-135.744697,293.3392029,524.0170919,527.4194533,-396.0319532,1801.071195,PTP
1.9225,104.1933262,36.26880393,-140.4621301,293.3383187,524.0148699,527.4142712,-392.6902902,1795.692622,PTP
1.923,102.5012805,34.55063783,-137.0519184,293.3377689,524.0118214,527.4086832,-366.6561904,1790.720913,PTP
1.9235,75.346139,61.02287804,-136.369017,290.8866163,529.8144345,530.0089354,-275.3022883,1786.315341,PTP
1.924,27.55154186,116.4864522,-144.0379941,290.8865416,529.8095413,530.002994,-102.1033696,1783.135776,PTP
1.9245,-17.71145636,153.8756539,-136.1641975,290.8865703,529.8036441,529.9971373,100.0325932,1782.413549,PTP
1.925,-63.78535846,175.7471573,-111.9617989,290.8865222,529.7976491,529.9918614,296.1039112,1784.592622,PTP
1.9255,-113.7174806,184.9248552,-71.2073746,290.8863716,529.7918245,529.9874348,453.1142435,1789.284736,PTP
1.926,-131.8355382,188.9122484,-57.07671021,293.3338218,527.180881,524.1812343,509.1164548,1795.814659,PTP
1.9265,-117.8686227,181.9795023,-64.11087956,293.3332443,527.1767046,524.1792003,488.5861689,1802.779718,PTP
1.927,-118.5661667,172.2354846,-53.66931787,293.3323876,527.1738364,524.1783018,452.3149266,1808.896652,PTP
1.9275,-135.3337064,163.2905857,-27.95687929,293.3314303,527.1716488,524.1779026,384.6652375,1814.123686,PTP
1.928,-168.911726,158.5724169,10.33930913,293.3305058,527.1699099,524.177848,272.4627355,1818.449134,PTP
1.9285,-219.3547579,161.2002794,58.15447853,293.3296015,527.1689149,524.1782144,105.9277226,1821.247881,PTP
1.929,-215.085647,132.4406399,82.64500709,293.3287914,524.6899076,527.6180019,-85.62689974,1821.792793,PTP
1.9295,-160.487114,66.20984032,94.27727369,293.3281656,524.6899454,527.6182697,-234.8431521,1819.726923,PTP
1.93,-124.7139923,18.20611144,106.5078809,293.3278468,524.6899614,527.617821,-315.1039905,1815.730678,PTP
1.9305,-104.8551472,-10.71513304,115.5702802,293.3275612,524.689925,527.6173829,-343.013953,1811.029223,PTP
1.931,-97.64423489,-20.49825724,118.1424921,293.3273646,524.6898483,527.6169389,-337.6661165,1806.406319,PTP
1.9315,-99.62885418,-11.79259112,111.4214453,298.4413689,513.2614338,522.4098401,-318.8831537,1802.159833,PTP
1.932,-74.77427368,-31.69001197,106.4642857,298.4409691,513.2629794,522.4105831,-234.8305214,1798.33616,PTP
1.9325,-27.92812051,-81.21217384,109.1402943,298.4406322,513.2662868,522.4119471,-70.26008905,1795.596076,PTP
1.933,17.80174029,-113.4956222,95.69388193,298.4406836,513.2697065,522.4133461,111.8610137,1795.210025,PTP
1.9335,65.7081947,-131.2741815,65.56598683,298.4411177,513.2732574,522.4144674,277.4232846,1797.478436,PTP
1.934,118.7600667,-137.5292088,18.76914205,298.4419247,513.2767404,522.415558,394.9404917,1801.827754,PTP
1.9345,141.1574576,-139.8718439,-1.285613648,301.1101258,510.7113385,517.1329497,415.3877534,1807.480848,PTP
1.935,132.4530729,-132.6275125,0.174439649,301.1114316,510.7147919,517.1338689,365.9328647,1813.091082,PTP
1.9355,139.2169679,-124.0693201,-15.14764775,301.112811,510.718267,517.1346646,299.0330132,1817.531476,PTP
1.936,162.5759454,-117.800046,-44.77589939,301.114361,510.7208954,517.1348496,200.3468599,1820.755994,PTP
1.9365,202.9537048,-117.1657217,-85.7879831,301.1159759,510.7227782,517.1345807,58.23360958,1822.698344,PTP
1.937,260.0661551,-125.1311642,-134.9349909,301.1176114,516.9370593,510.9066765,-135.3868261,1822.754595,PTP
1.9375,261.9914629,-102.7290029,-159.26246,301.1190354,516.9370932,510.9070813,-333.7566325,1820.240502,PTP
1.938,212.7798378,-43.58813811,-169.1916997,301.1198471,516.9373188,510.9095332,-470.49514,1815.051227,PTP
1.9385,181.2934722,-3.083606658,-178.2098656,301.1205973,516.9380413,510.912386,-536.4294828,1808.201588,PTP
1.939,164.4267791,18.29908267,-182.7258618,301.1211503,516.939365,510.9157619,-549.5310001,1800.932974,PTP
1.9395,158.8106871,20.85057258,-179.6612597,301.1216353,516.9411648,510.9193589,-529.8276042,1793.930775,PTP
1.94,128.433859,51.34859634,-179.7824553,298.4522061,522.2308837,513.4922824,-439.0673402,1787.479287,PTP
1.9405,78.1023192,110.5360869,-188.6384061,298.4524543,522.2329045,513.4955798,-260.6324141,1782.307134,PTP
1.941,30.93767168,151.2982476,-182.2359192,298.4525823,522.2344443,513.4983875,-43.04961311,1779.689113,PTP
1.9415,-16.41687546,176.1465721,-159.7296966,298.4524721,522.2360478,513.5008466,177.8024186,1780.19162,PTP
1.942,-67.01471285,187.853244,-120.8385311,298.4521766,522.2376027,513.5030635,367.7829149,1783.563951,PTP
1.9425,-123.6093754,189.3925741,-65.78319872,293.3431476,527.4450137,524.9248163,496.203225,1789.223385,PTP
1.943,-150.2050761,188.3621696,-38.15709349,293.3430296,527.4451182,524.9249418,522.7771926,1796.231278,PTP
1.9435,-146.1711052,179.0734678,-32.90236256,293.3433766,527.4437659,524.9240553,476.1957982,1803.188742,PTP
1.944,-157.8417511,169.6058439,-11.76409272,293.3437485,527.4426112,524.9235064,402.2935014,1808.982121,PTP
1.9445,-186.1544989,163.449604,22.70489486,293.3441691,527.4416542,524.9233,287.7710602,1813.456586,PTP
1.945,-231.3564809,163.8247876,67.53169328,293.3446164,527.4410284,524.9234894,122.4427219,1816.400874,PTP
1.9455,-222.0477207,132.1218244,89.92589625,293.3451001,524.0084792,527.4096445,-73.99732393,1817.129203,PTP
1.946,-162.770771,62.41492867,100.3558423,293.3456551,524.0084901,527.4099531,-233.9491236,1815.209479,PTP
1.9465,-122.8550987,10.52602919,112.3290695,293.3463822,524.008425,527.4096436,-320.8615657,1811.194868,PTP
1.947,-99.51465938,-22.51316408,122.0278235,293.3469609,524.0081474,527.4093561,-350.8462082,1806.360736,PTP
1.9475,-89.57562916,-36.47504928,126.0506784,293.3474873,524.0076394,527.4089644,-342.8698205,1801.604771,PTP
1.948,-89.65112964,-31.84636149,121.4974911,293.3477839,524.0070689,527.4086621,-316.973419,1797.283921,PTP
1.9485,-63.73620553,-55.56340622,119.2996118,290.8973875,529.8128894,530.0142546,-227.1694427,1793.498867,PTP
1.949,-16.6716464,-108.5050616,125.176708,290.8975868,529.8114887,530.0134787,-57.4222766,1790.892818,PTP
1.9495,28.41674096,-143.6798943,115.2631533,290.8976507,529.8092858,530.0124337,135.6071429,1790.694462,PTP
1.95,74.86523087,-163.7142945,88.84906368,290.8974737,529.8070774,530.0114531,317.3128644,1793.277339,PTP
1.9505,125.7070274,-171.4998963,45.79286886,290.8970986,529.804961,530.0106663,455.3447482,1798.168021,PTP
1.951,183.665996,-170.1410587,-13.52493729,285.3516835,534.8949056,540.7233418,521.3043847,1804.638582,PTP
1.9515,212.6664031,-167.3287005,-45.33770259,285.3515297,534.8919423,540.7216211,488.2083439,1811.635611,PTP
1.952,211.9430796,-157.4207364,-54.5223432,285.351763,534.8881074,540.7196478,387.9640289,1817.807222,PTP
1.9525,227.699351,-148.6984347,-79.00091628,285.3520674,534.8848844,540.7185511,258.8319056,1822.190884,PTP
1.953,260.6267996,-144.6693363,-115.9574633,285.3523724,534.8825191,540.7183989,89.72618211,1824.632275,PTP
1.9535,310.6753144,-148.4948187,-162.1804956,285.352732,534.880827,540.7190711,-127.1899932,1824.882661,PTP
1.954,306.1182435,-121.4008936,-184.71735,285.353112,532.3614984,543.8314603,-353.6363411,1822.305245,PTP
1.9545,251.1658648,-57.21541438,-193.9504504,285.3535796,532.3615673,543.8330976,-521.4964562,1816.739579,PTP
1.955,214.7802716,-11.53875967,-203.2415119,285.35424,532.3618744,543.8343584,-610.731228,1809.113541,PTP
1.9555,193.9118798,14.95177091,-208.8636507,285.3548286,532.3623494,543.8358263,-638.5927485,1800.772252,PTP
1.956,185.2080419,22.38758797,-207.5956299,285.3553365,532.3630092,543.8374781,-625.0135731,1792.567908,PTP
1.9565,185.1883826,11.59149769,-196.7798802,290.906226,520.9789927,538.6692066,-590.714451,1784.892181,PTP
1.957,157.8164295,29.79115139,-187.6075809,290.9061328,520.9815672,538.6720822,-481.9399459,1777.873409,PTP
1.9575,107.9405232,78.10783355,-186.0483568,290.9058887,520.9858382,538.6754752,-285.2017161,1772.276885,PTP
1.958,58.91068214,109.719119,-168.6298012,290.905865,520.9902932,538.6785758,-67.28363042,1769.473387,PTP
1.9585,7.610193431,127.3365538,-134.9467472,290.9060537,520.9946936,538.681368,136.9575151,1769.796146,PTP
1.959,-48.74258036,133.8632984,-85.12071805,290.90644,520.9989154,538.683686,295.492496,1772.683215,PTP
1.9595,-74.20668125,136.8601867,-62.6535055,293.3547448,518.4316421,533.2068423,357.4250661,1777.380906,PTP
1.96,-68.22973249,130.6371495,-62.40741698,293.3552656,518.4357079,533.2086705,348.8515649,1782.544911,PTP
1.9605,-77.18304451,123.0661393,-45.88309481,293.3556835,518.4397644,533.2101357,322.3103355,1787.029858,PTP
1.961,-102.1353397,117.569749,-15.43440926,293.3561015,518.4430443,533.2107022,262.4633589,1790.777062,PTP
1.9615,-143.5124788,117.3358958,26.17658295,293.3565333,518.4454442,533.2103804,156.7051135,1793.702564,PTP
1.962,-201.0925238,125.2101322,75.88239156,293.3569655,524.7316789,527.6594476,-4.003375814,1795.166822,PTP
1.9625,-203.0504972,102.238648,100.8118492,293.3572224,524.7319674,527.6589095,-178.6239909,1794.438722,PTP
1.963,-153.5235429,42.15817545,111.3653675,293.3570003,524.7321014,527.6596333,-301.6056116,1791.298321,PTP
1.9635,-121.662743,0.170819789,121.4919232,293.3567837,524.7324649,527.6604492,-359.6720394,1786.60702,PTP
1.964,-104.5447418,-23.13312309,127.6778649,293.356638,524.732911,527.6611683,-370.2077186,1781.53096,PTP
1.9645,-98.96306215,-27.90389586,126.866958,293.3565491,524.7333834,527.6618153,-352.5027333,1776.716734,PTP
1.965,-69.00453288,-60.75243372,129.7569666,290.4752935,530.0015764,530.2081673,-270.9757562,1772.397661,PTP
1.9655,-19.50417242,-122.2598915,141.7640639,290.4754521,530.0012212,530.2082106,-107.5661007,1769.220408,PTP
1.966,26.24338531,-165.1571068,138.9137215,290.4756108,530.0000445,530.2079236,93.84243037,1768.374703,PTP
1.9665,71.59105884,-191.819718,120.2286592,290.4755512,529.9987064,530.2077052,298.4843257,1770.421845,PTP
1.967,119.6235936,-204.9101458,85.28655218,290.4752466,529.9973455,530.2075455,472.9828585,1775.13842,PTP
1.9675,173.1535457,-207.3198242,34.16627848,290.4746813,529.9960751,530.2075912,587.0688772,1781.957048,PTP
1.968,196.2769497,-206.6100697,10.33311999,293.3522648,527.4496984,524.944309,597.3524497,1789.957349,PTP
1.9685,188.4739361,-197.0954367,8.621500651,293.350967,527.449324,524.9448608,532.5595578,1797.719593,PTP
1.969,196.1724216,-186.7992579,-9.373163668,293.3492711,527.4496461,524.9455189,441.889904,1804.088676,PTP
1.9695,220.4371485,-179.2491416,-41.18800695,293.3473768,527.4499738,524.9457015,312.4547548,1808.927218,PTP
1.97,261.6409223,-177.7266207,-83.91430152,293.3453809,527.4503108,524.9453559,134.2766736,1812.066189,PTP
1.9705,248.4987674,-143.713976,-104.7847914,293.3434073,524.0187308,527.4301152,-77.87537563,1812.846886,PTP
1.971,185.6486999,-71.39792955,-114.2507703,293.3416463,524.0189284,527.4278558,-255.7235755,1810.804294,PTP
1.9715,142.527451,-16.67091349,-125.8565375,293.3402944,524.0184817,527.4241036,-356.6080244,1806.436116,PTP
1.972,116.4175267,19.32725076,-135.7447775,293.3392042,524.0170948,527.4194561,-396.032147,1801.068612,PTP
1.9725,104.1930938,36.26902043,-140.4621142,293.3383199,524.0148727,527.4142738,-392.6901418,1795.69004,PTP
1.973,102.5009338,34.55090763,-137.0518414,293.3377701,524.011824,527.4086855,-366.6557213,1790.718335,PTP
1.9735,75.34567634,61.02324003,-136.3689164,290.8866175,529.814437,530.0089375,-275.3015932,1786.31277,PTP
1.974,27.55096409,116.4869374,-144.0379014,290.8865427,529.8095435,530.0029958,-102.1025152,1783.133216,PTP
1.9745,-17.71211857,153.8762826,-136.164164,290.8865715,529.803646,529.9971388,100.0336973,1782.411,PTP
1.975,-63.78606344,175.7479374,-111.9618739,290.8865234,529.7976508,529.9918627,296.105427,1784.590087,PTP
1.9755,-113.7181778,184.9257808,-71.207603,290.8863728,529.7918259,529.987436,453.116387,1789.282221,PTP
1.976,-131.8361741,188.913306,-57.07713191,293.3338228,527.1808821,524.1812354,509.119166,1795.812172,PTP
1.9765,-117.8691442,181.9806757,-64.11153151,293.3332452,527.1767055,524.1792013,488.589336,1802.777267,PTP
1.977,-118.5665139,172.2367251,-53.67021125,293.3323884,527.1738371,524.1783027,452.3186807,1808.894242,PTP
1.9775,-135.3338241,163.2918336,-27.9580095,293.331431,527.1716494,524.1779035,384.6697124,1814.121324,PTP
1.978,-168.9115679,158.5736046,10.33796331,293.3305064,527.1699104,524.177849,272.4680481,1818.446829,PTP
1.9785,-219.3542899,161.2013351,58.15295482,293.3296019,527.1689154,524.1782154,105.9339514,1821.245644,PTP
1.979,-215.084849,132.4414986,82.64335036,293.3287916,524.6899081,527.6180028,-85.62041505,1821.790635,PTP
1.9795,-160.4859775,66.21045131,94.27552615,293.3281657,524.6899459,527.6182705,-234.8370962,1819.724848,PTP
1.98,-124.7125361,18.20641567,106.5061204,293.3278468,524.6899619,527.6178216,-315.0983397,1815.728677,PTP
1.9805,-104.8534079,-10.71518113,115.568589,293.3275611,524.6899255,527.6173833,-343.0086101,1811.027287,PTP
1.981,-97.64226501,-20.49868741,118.1409524,293.3273645,524.6898486,527.616939,-337.6609266,1806.404445,PTP
1.9815,-99.62671964,-11.79341596,111.4201356,298.4413686,513.261434,522.40984,-318.8779262,1802.158019,PTP
1.982,-74.77204739,-31.69122549,106.4632729,298.4409689,513.2629794,522.4105827,-234.8255206,1798.334407,PTP
1.9825,-27.92587518,-81.21375252,109.1396277,298.440632,513.2662865,522.4119464,-70.25545433,1795.594383,PTP
1.983,17.80391585,-113.4975257,95.69360981,298.4406834,513.269706,522.4133452,111.8657415,1795.208386,PTP
1.9835,65.71021174,-131.276354,65.56614222,298.4411175,513.2732567,522.4144663,277.4285875,1797.476851,PTP
1.984,118.7618397,-137.5315808,18.7697411,298.4419245,513.2767393,522.4155568,394.9468293,1801.826234,PTP
1.9845,141.1589091,-139.8743381,-1.284570939,301.1101255,510.7113373,517.1329484,415.3948897,1807.479406,PTP
1.985,132.4541376,-132.6300491,0.175911424,301.1114312,510.7147905,517.1338676,365.9404489,1813.089732,PTP
1.9855,139.2175899,-124.0718013,-15.14578864,301.1128105,510.7182655,517.1346633,299.0412222,1817.530222,PTP
1.986,162.5760866,-117.8023732,-44.77371341,301.1143604,510.7208938,517.1348482,200.3558374,1820.75484,PTP
1.9865,202.9533473,-117.1678002,-85.78554706,301.1159752,510.7227765,517.1345793,58.24344242,1822.697301,PTP
1.987,260.0653028,-125.1329081,-134.9323947,301.1176105,516.9370576,510.9066752,-135.3761286,1822.753674,PTP
1.9875,261.9901414,-102.7303422,-159.2597992,301.1190345,516.9370916,510.9070799,-333.7461379,1820.239714,PTP
1.988,212.7780919,-43.58902369,-169.1890682,301.119846,516.9373171,510.9095317,-470.4858422,1815.050569,PTP
1.9885,181.2913693,-3.084002591,-178.2073667,301.1205961,516.9380397,510.9123844,-536.4212521,1808.20104,PTP
1.989,164.4244006,18.29918985,-182.7235905,301.1211491,516.9393633,510.9157602,-549.5236221,1800.932517,PTP
1.9895,158.8081238,20.85117477,-179.6592985,301.1216341,516.941163,510.919357,-529.8208149,1793.9304,PTP
1.99,128.4312057,51.34966554,-179.7808712,298.4522049,522.2308818,513.4922804,-439.0614497,1787.478988,PTP
1.9905,78.09967027,110.5375777,-188.637248,298.4524531,522.2329025,513.4955776,-260.6275853,1782.306901,PTP
1.991,30.93512092,151.3001,-182.2352209,298.452581,522.2344422,513.4983851,-43.0452782,1779.688933,PTP
1.9915,-16.41924132,176.148715,-159.7294737,298.4524708,522.2360456,513.5008442,177.806831,1780.191485,PTP
1.992,-67.01681624,187.8555981,-120.8387819,298.4521753,522.2376004,513.503061,367.7879325,1783.563866,PTP
1.9925,-123.6111496,189.3950544,-65.78390482,293.3431464,527.4450112,524.9248138,496.2092914,1789.22336,PTP
1.993,-150.206467,188.3646879,-38.15822089,293.3430283,527.4451156,524.9249392,522.7840291,1796.231329,PTP
1.9935,-146.1720733,179.0759352,-32.90386194,293.3433753,527.4437633,524.9240527,476.2030194,1803.188881,PTP
1.994,-157.8422735,169.6081742,-11.76590069,293.3437472,527.4426086,524.9235038,402.3012431,1808.982351,PTP
1.9945,-186.154571,163.4517182,22.70285282,293.3441678,527.4416516,524.9232974,287.7794063,1813.456911,PTP
1.995,-231.3561171,163.8266177,67.52949941,293.344615,527.4410257,524.9234868,122.4516897,1816.401301,PTP
1.9955,-222.0469533,132.123315,89.92363829,293.3450987,524.0084765,527.4096418,-73.98862044,1817.129742,PTP
1.996,-162.7696501,62.41603838,100.3536117,293.3456537,524.0084874,527.4099504,-233.9415124,1815.210124,PTP
1.9965,-122.8536863,10.52673812,112.3269482,293.3463807,524.0084222,527.409641,-320.8549389,1811.195603,PTP
1.997,-99.51302635,-22.51285672,122.0258831,293.3469595,524.0081447,527.4093535,-350.8403911,1806.361544,PTP
1.9975,-89.57385071,-36.4751269,126.0489776,293.3474858,524.0076367,527.4089617,-342.8646032,1801.605642,PTP
